location,distance(kpc),SMA(au),eccentricity,m1/m_sun,m2/m_sun,SNR
ngc6218_ejected,5.4,1.165345607,0.801839017,14.201289,27.702312,6.54619e-05
ngc5897_ejected,12.4,1.26118866,0.74248785,40.5,40.5,6.54558e-05
ngc6712_ejected,6.4,0.308689157,0.288725456,16.761224,12.899187,6.54197e-05
ngc6355_ejected,6.8,0.243378409,0.166932697,13.648797,12.176393,6.53748e-05
ngc6522_ejected,6.8,0.243378409,0.166932697,13.648797,12.176393,6.53748e-05
ngc6553_ejected,4.1,0.261231673,0.310152409,7.8348334,11.817474,6.51869e-05
ngc6441_ejected,9.2,0.35120398,0.321380762,17.626894,19.972373,6.51758e-05
ngc6325_ejected,9.0,0.55593122,0.698821882,10.431189,16.970379,6.51523e-05
ngc6144_ejected,9.8,1.375116478,0.843079068,19.315232,27.521266,6.46961e-05
ngc6652_ejected,9.0,0.646670853,0.71710272,16.705477,14.340717,6.46683e-05
ngc6401_ejected,7.2,0.527017369,0.51712977,27.102845,15.257386,6.44679e-05
ngc6553_ejected,4.1,0.489869763,0.728077247,7.8131676,7.6273686,6.44278e-05
ngc4590_ejected,9.9,0.554602002,0.273312637,40.5,40.5,6.42883e-05
ngc6453_ejected,10.5,0.367729806,0.494291769,16.176411,12.961674,6.41707e-05
ngc6453_ejected,10.5,0.406759311,0.509684555,16.105727,16.266417,6.41599e-05
ngc6453_ejected,10.5,0.437731332,0.580191713,17.111186,12.842534,6.40247e-05
ngc4372_ejected,4.6,1.257977128,0.772870311,29.135524,21.744936,6.37789e-05
Ton2_ejected,8.2,0.610770447,0.560287638,19.17012,28.765784,6.36089e-05
ngc6760_ejected,6.9,0.752964918,0.727398879,16.92608,16.948486,6.35745e-05
ngc6723_ejected,8.2,1.790980496,0.917374203,14.361019,14.88808,6.35111e-05
ngc6093_ejected,8.4,0.36929484,0.459341655,14.137909,15.370685,6.34802e-05
ngc5824_ejected,32.2,0.207959518,0.235403957,16.785892,12.946588,6.34557e-05
ngc5024_ejected,18.1,0.260773084,0.312096255,16.219735,14.014141,6.30655e-05
ngc6388_ejected,10.9,0.489542349,0.56996688,18.530217,17.797139,6.30236e-05
ngc6325_ejected,9.0,0.425525999,0.562312503,16.280531,12.383151,6.28388e-05
ngc7006_ejected,39.5,0.312147085,0.104476168,28.061446,41.623149,6.27996e-05
ngc4590_ejected,9.9,1.340323581,0.866217244,18.296454,18.229617,6.27436e-05
ngc5927_ejected,7.0,0.752964918,0.727398879,16.92608,16.948486,6.26663e-05
ngc6218_ejected,5.4,0.469210254,0.518357105,16.278926,15.256533,6.25971e-05
ngc4833_ejected,5.7,0.624023193,0.572866169,29.460143,14.162797,6.24492e-05
ngc7089_ejected,11.1,0.3559456,0.450812716,15.204337,15.686198,6.23958e-05
ngc5024_ejected,18.1,0.575388553,0.631498535,22.724988,21.598802,6.22488e-05
ngc6496_ejected,10.9,1.674233055,0.871050339,28.771129,21.172447,6.21512e-05
ngc6553_ejected,4.1,0.251184899,0.396705283,7.8699195,7.4497717,6.21155e-05
ngc6637_ejected,7.8,0.317197972,0.265744777,17.115237,16.275349,6.20896e-05
ngc6681_ejected,8.6,0.36929484,0.459341655,14.137909,15.370685,6.2004e-05
ngc6101_ejected,14.7,0.608971248,0.77949925,9.8717746,14.424403,6.18866e-05
ngc104_ejected,4.1,0.344201081,0.130332729,18.685148,19.233693,6.18444e-05
ngc4372_ejected,4.6,1.497752504,0.819435659,32.562205,17.588065,6.18253e-05
ngc3201_ejected,4.9,0.945297384,0.592738005,41.3674,28.213333,6.15417e-05
ngc6356_ejected,13.8,0.236719134,0.247695318,12.989121,13.712295,6.14997e-05
terzan10_ejected,7.9,0.315508232,0.226616268,16.592859,18.760373,6.13545e-05
ngc6316_ejected,10.9,0.306472578,0.414049919,11.826006,14.883646,6.1354e-05
ngc5466_ejected,16.3,0.514585934,0.557093735,30.535448,16.28132,6.11631e-05
ngc5904_ejected,7.0,0.439031177,0.580108057,13.233852,12.778664,6.1136e-05
terzan8_ejected,24.8,4.045345499,0.948365969,41.548823,33.580979,6.1006e-05
ngc6229_ejected,28.3,0.658342861,0.792402263,15.751866,14.727366,6.09449e-05
ngc1261_ejected,15.2,0.360034521,0.502236959,17.017696,13.560425,6.094e-05
ngc6584_ejected,12.5,0.938612363,0.810181419,16.372788,19.220092,6.08408e-05
ngc6171_ejected,6.0,0.43568158,0.491258783,16.76618,14.260607,6.06969e-05
ngc5694_ejected,33.0,0.408317065,0.600586573,17.96141,17.478361,6.06046e-05
ngc6355_ejected,6.8,0.366964397,0.43148398,12.49751,16.333601,6.03962e-05
ngc6522_ejected,6.8,0.366964397,0.43148398,12.49751,16.333601,6.03962e-05
ngc6535_ejected,6.6,1.629209529,0.772830969,40.5,40.5,6.03384e-05
ngc6293_ejected,8.6,0.640369111,0.698832146,13.375385,18.696046,6.00834e-05
ngc6624_ejected,7.4,0.243378409,0.166932697,13.648797,12.176393,6.00741e-05
terzan3_ejected,25.2,4.045345499,0.948365969,41.548823,33.580979,6.00377e-05
ngc7078_ejected,10.0,0.35120398,0.321380762,17.626894,19.972373,5.99617e-05
ngc1261_ejected,15.2,1.266097596,0.900125934,13.61408,12.863469,5.99384e-05
HP1_ejected,8.1,0.315508232,0.226616268,16.592859,18.760373,5.98396e-05
ngc6569_ejected,8.1,0.317197972,0.265744777,17.115237,16.275349,5.979e-05
ngc5824_ejected,32.2,0.228162844,0.383389567,12.916486,12.622322,5.97401e-05
ngc6809_ejected,5.1,1.157797385,0.793056049,18.36249,22.136173,5.95796e-05
ngc6637_ejected,7.8,0.527017369,0.51712977,27.102845,15.257386,5.95088e-05
ngc6218_ejected,5.4,0.662559821,0.6924106,12.887505,16.89249,5.94972e-05
ngc4833_ejected,5.7,1.410611531,0.715280897,41.898612,40.5,5.94039e-05
Djor1_ejected,8.8,0.857624361,0.822181942,14.071207,11.611133,5.93793e-05
ngc6325_ejected,9.0,0.36929484,0.459341655,14.137909,15.370685,5.92482e-05
ngc6284_ejected,13.8,0.390841686,0.511082629,16.786506,15.530103,5.91919e-05
ngc6715_ejected,25.4,0.385218083,0.516700812,19.710396,17.941232,5.90945e-05
ngc5466_ejected,16.3,1.992128944,0.85746367,40.5,40.003439,5.90883e-05
ngc5634_ejected,24.6,0.815729251,0.755474042,31.46902,17.897918,5.89048e-05
ngc5139_ejected,4.9,0.541924103,0.489427424,21.26752,18.571621,5.88536e-05
ngc6304_ejected,5.6,0.464700219,0.544793204,13.102396,15.75204,5.88479e-05
ngc6779_ejected,9.7,0.718987908,0.702154833,19.264822,19.018726,5.88117e-05
ngc5466_ejected,16.3,1.237486664,0.747333029,40.5,40.5,5.87403e-05
ngc6544_ejected,2.4,0.954129959,0.768731243,14.070714,13.473533,5.86818e-05
ngc6584_ejected,12.5,1.071294211,0.843496695,20.772656,13.33738,5.85506e-05
ngc6541_ejected,7.2,0.395646883,0.544225938,11.207949,13.409834,5.82196e-05
ngc5024_ejected,18.1,0.45784782,0.569093584,17.016959,20.789623,5.82028e-05
ngc2298_ejected,10.4,1.020930036,0.739871933,40.5,17.524712,5.81998e-05
ngc5053_ejected,16.0,1.914748158,0.888255812,27.115127,28.657859,5.80271e-05
IC1276_ejected,8.9,1.180945468,0.799437673,28.00617,19.560776,5.79496e-05
ngc104_ejected,4.1,0.721473451,0.644795788,18.650058,17.767516,5.77742e-05
ngc5946_ejected,11.9,0.303446281,0.420497355,12.456007,13.641046,5.77189e-05
ngc6093_ejected,8.4,0.315508232,0.226616268,16.592859,18.760373,5.77025e-05
ngc1904_ejected,12.2,0.986534579,0.845876176,16.627595,12.427877,5.74862e-05
ngc6723_ejected,8.2,0.32818922,0.316013866,15.093955,16.805869,5.73533e-05
ngc6218_ejected,5.4,0.400500756,0.451824618,14.804564,13.750772,5.73061e-05
ngc6569_ejected,8.1,0.527017369,0.51712977,27.102845,15.257386,5.73048e-05
ngc6779_ejected,9.7,0.762127103,0.734276902,17.48458,18.416828,5.70316e-05
ngc5024_ejected,18.1,0.336340014,0.252185686,22.248439,24.718455,5.68851e-05
ngc6304_ejected,5.6,0.331742012,0.22359239,16.645893,16.870351,5.67519e-05
ngc5466_ejected,16.3,0.828755107,0.736127875,19.692893,27.8247,5.6595e-05
ngc4833_ejected,5.7,1.235209455,0.828632062,18.073062,17.799475,5.65676e-05
ngc6333_ejected,8.1,0.794542571,0.536675861,27.406977,45.100669,5.65066e-05
ngc6584_ejected,12.5,1.27422904,0.848140736,16.255221,25.634044,5.64882e-05
Rup106_ejected,20.3,2.955471758,0.917022786,41.964638,35.949634,5.64744e-05
ngc6681_ejected,8.6,0.315508232,0.226616268,16.592859,18.760373,5.63606e-05
pal_6_ejected,6.2,0.536107189,0.767832662,8.1869483,7.6350054,5.63227e-05
terzan10_ejected,7.9,0.243378409,0.166932697,13.648797,12.176393,5.62719e-05
ngc6779_ejected,9.7,0.942265111,0.731006149,21.125298,28.642135,5.62068e-05
ngc7006_ejected,39.5,0.564058493,0.657375258,28.436411,20.492385,5.61121e-05
ngc7099_ejected,7.7,0.974940753,0.803022253,17.57586,15.441589,5.60239e-05
ngc6440_ejected,7.5,0.395646883,0.544225938,11.207949,13.409834,5.58908e-05
ngc6453_ejected,10.5,0.55593122,0.698821882,10.431189,16.970379,5.58449e-05
ngc6287_ejected,8.2,0.794542571,0.536675861,27.406977,45.100669,5.58175e-05
terzan6_ejected,7.1,0.402806851,0.299554968,25.169338,17.227994,5.56874e-05
ngc6779_ejected,9.7,0.663286353,0.667146892,19.649511,18.699793,5.56288e-05
ngc6624_ejected,7.4,0.366964397,0.43148398,12.49751,16.333601,5.54992e-05
ngc6809_ejected,5.1,1.30787752,0.826597513,19.352682,18.647862,5.5494e-05
ngc6304_ejected,5.6,0.741173711,0.719053366,16.433925,14.48225,5.54548e-05
ngc104_ejected,4.1,0.542260451,0.564302289,14.796046,15.622036,5.51588e-05
ngc6388_ejected,10.9,0.35120398,0.321380762,17.626894,19.972373,5.50107e-05
HP1_ejected,8.1,0.243378409,0.166932697,13.648797,12.176393,5.48825e-05
ngc5024_ejected,18.1,0.348592368,0.473113743,15.17288,16.658868,5.47553e-05
ngc2419_ejected,90.4,0.297270902,0.515029158,19.087617,18.386736,5.47506e-05
ngc6397_ejected,2.2,0.791077998,0.276466785,40.5,40.5,5.4729e-05
ngc5466_ejected,16.3,0.623290694,0.52943057,28.243582,34.407274,5.45575e-05
ngc1261_ejected,15.2,0.722335681,0.779329148,16.438951,13.59004,5.44488e-05
ngc2298_ejected,10.4,0.625303014,0.359204993,40.5,39.14336,5.41704e-05
ngc6642_ejected,7.3,0.402806851,0.299554968,25.169338,17.227994,5.41617e-05
IC4499_ejected,17.6,1.85596563,0.914936066,19.883817,18.600013,5.41437e-05
ngc5824_ejected,32.2,0.177224133,0.121600832,15.220077,11.395204,5.41406e-05
ngc6712_ejected,6.4,0.967632476,0.778055212,20.956105,14.644973,5.39866e-05
ngc6752_ejected,3.8,0.598195546,0.573825225,17.016591,16.12376,5.39407e-05
ngc6453_ejected,10.5,0.425525999,0.562312503,16.280531,12.383151,5.38619e-05
ngc6325_ejected,9.0,0.315508232,0.226616268,16.592859,18.760373,5.38556e-05
ngc6864_ejected,17.7,0.287166891,0.422142776,13.685743,12.855138,5.38198e-05
ngc6749_ejected,9.7,0.610770447,0.560287638,19.17012,28.765784,5.37725e-05
IC1276_ejected,8.9,1.607103924,0.88318764,19.020638,18.120736,5.35717e-05
ngc362_ejected,8.0,0.439031177,0.580108057,13.233852,12.778664,5.3494e-05
ngc6341_ejected,8.0,0.439031177,0.580108057,13.233852,12.778664,5.3494e-05
ngc5634_ejected,24.6,0.79399345,0.777951857,18.406468,21.571324,5.32303e-05
ngc6809_ejected,5.1,0.913295375,0.585236038,29.567216,35.364962,5.32006e-05
ngc6256_ejected,8.9,0.751239306,0.498212029,32.833225,40.469372,5.31777e-05
ngc6093_ejected,8.4,0.243378409,0.166932697,13.648797,12.176393,5.29224e-05
ngc6496_ejected,10.9,0.897864395,0.751539473,18.017549,24.837575,5.29121e-05
ngc6171_ejected,6.0,0.618120386,0.634052108,16.452071,16.535461,5.28766e-05
ngc4590_ejected,9.9,2.370057002,0.926393446,19.566797,18.659603,5.28368e-05
ngc5694_ejected,33.0,0.541386035,0.612423357,19.097795,31.173145,5.28111e-05
ngc6362_ejected,7.2,1.160865952,0.648811199,41.729851,41.383824,5.27511e-05
ngc6144_ejected,9.8,1.180945468,0.799437673,28.00617,19.560776,5.26277e-05
ngc6293_ejected,8.6,0.815155628,0.677341915,27.366035,20.170972,5.25757e-05
ngc5024_ejected,18.1,0.359620652,0.481262887,15.576837,16.67603,5.25294e-05
Djor2_ejected,13.2,0.3559456,0.450812716,15.204337,15.686198,5.24692e-05
ngc6352_ejected,5.3,0.997169654,0.785297977,16.279817,16.766653,5.2327e-05
ngc5139_ejected,4.9,0.540591083,0.385282886,23.744264,24.244299,5.2238e-05
Arp2_ejected,29.0,4.045345499,0.948365969,41.548823,33.580979,5.21707e-05
ngc6809_ejected,5.1,0.64052789,0.430939379,28.677131,27.881311,5.21073e-05
ngc5897_ejected,12.4,2.353761667,0.870699626,40.5,40.002532,5.20259e-05
terzan10_ejected,7.9,0.366964397,0.43148398,12.49751,16.333601,5.19866e-05
ngc6934_ejected,14.4,0.940283933,0.849309806,12.122291,14.659191,5.19022e-05
ngc6333_ejected,8.1,0.443828355,0.345598975,22.552893,22.70713,5.1806e-05
ngc6681_ejected,8.6,0.243378409,0.166932697,13.648797,12.176393,5.16917e-05
ngc4833_ejected,5.7,1.257977128,0.772870311,29.135524,21.744936,5.14707e-05
ngc6496_ejected,10.9,0.651345938,0.71789415,14.341909,16.535181,5.13125e-05
ngc6760_ejected,6.9,1.165345607,0.801839017,14.201289,27.702312,5.12311e-05
ngc6235_ejected,9.4,1.285518471,0.743863067,41.480356,29.564121,5.1188e-05
ngc6287_ejected,8.2,0.443828355,0.345598975,22.552893,22.70713,5.11742e-05
ngc4590_ejected,9.9,0.519225882,0.514901452,25.750358,16.609111,5.10844e-05
ngc6723_ejected,8.2,0.308689157,0.288725456,16.761224,12.899187,5.10593e-05
ngc6101_ejected,14.7,3.75260223,0.967818607,15.758123,14.548448,5.08655e-05
ngc6553_ejected,4.1,0.716785006,0.766077616,13.48768,7.775634,5.08548e-05
UKS1_ejected,7.2,3.139762058,0.895251339,38.135814,41.370583,5.08477e-05
ngc6453_ejected,10.5,0.36929484,0.459341655,14.137909,15.370685,5.07842e-05
ngc5272_ejected,9.7,0.586046794,0.673474393,16.19965,14.235061,5.07472e-05
HP1_ejected,8.1,0.366964397,0.43148398,12.49751,16.333601,5.0703e-05
ngc6401_ejected,7.2,0.43568158,0.491258783,16.76618,14.260607,5.05807e-05
ngc5927_ejected,7.0,1.165345607,0.801839017,14.201289,27.702312,5.04992e-05
ngc6229_ejected,28.3,0.397922406,0.38952968,16.716148,37.611923,5.0441e-05
ngc6712_ejected,6.4,1.041632181,0.742823773,23.421312,22.564622,5.02095e-05
ngc6553_ejected,4.1,0.478483795,0.518401993,13.078081,14.784829,5.01906e-05
ngc6304_ejected,5.6,0.358339855,0.274790641,16.135088,17.028634,4.99201e-05
ngc4833_ejected,5.7,1.497752504,0.819435659,32.562205,17.588065,4.98941e-05
terzan6_ejected,7.1,1.5974952,0.906815351,13.203171,12.267434,4.98401e-05
ngc5272_ejected,9.7,0.754939974,0.664813856,17.086154,29.026683,4.98126e-05
ngc6284_ejected,13.8,0.303446281,0.420497355,12.456007,13.641046,4.97721e-05
ngc6325_ejected,9.0,0.243378409,0.166932697,13.648797,12.176393,4.93943e-05
ngc5272_ejected,9.7,0.333084232,0.366516137,13.430227,16.468264,4.93354e-05
ngc1261_ejected,15.2,0.399640213,0.498557436,16.623401,16.882944,4.92671e-05
ngc5986_ejected,10.0,0.586046794,0.673474393,16.19965,14.235061,4.92248e-05
IC1276_ejected,8.9,0.515168926,0.227254973,29.901796,40.5,4.92184e-05
ngc6760_ejected,6.9,0.469210254,0.518357105,16.278926,15.256533,4.8989e-05
ngc6093_ejected,8.4,0.366964397,0.43148398,12.49751,16.333601,4.88922e-05
Djor1_ejected,8.8,0.747473327,0.437402599,40.5,40.5,4.881e-05
ngc5946_ejected,11.9,0.396803516,0.577871822,11.671123,13.182355,4.87907e-05
ngc1261_ejected,15.2,0.365490076,0.46593811,16.806082,14.909132,4.87718e-05
ngc6144_ejected,9.8,1.607103924,0.88318764,19.020638,18.120736,4.86518e-05
ngc6229_ejected,28.3,0.380198244,0.380475533,14.577882,37.473167,4.86079e-05
ngc6642_ejected,7.3,1.5974952,0.906815351,13.203171,12.267434,4.84746e-05
ngc6355_ejected,6.8,0.464700219,0.544793204,13.102396,15.75204,4.8463e-05
ngc6522_ejected,6.8,0.464700219,0.544793204,13.102396,15.75204,4.8463e-05
ngc6397_ejected,2.2,1.308624558,0.763265533,17.298652,24.280478,4.83925e-05
ngc5986_ejected,10.0,0.754939974,0.664813856,17.086154,29.026683,4.83182e-05
ngc5927_ejected,7.0,0.469210254,0.518357105,16.278926,15.256533,4.82892e-05
ngc7006_ejected,39.5,0.952719583,0.703388533,41.54583,41.716341,4.82056e-05
ngc6333_ejected,8.1,0.418381189,0.395890505,18.988121,17.802866,4.80399e-05
ngc6553_ejected,4.1,0.522813899,0.724328009,7.9100966,7.8542086,4.80232e-05
ngc6864_ejected,17.7,0.236719134,0.247695318,12.989121,13.712295,4.79489e-05
ngc5986_ejected,10.0,0.333084232,0.366516137,13.430227,16.468264,4.78554e-05
ngc6496_ejected,10.9,1.790980496,0.917374203,14.361019,14.88808,4.7779e-05
ngc5694_ejected,33.0,0.348651659,0.328740647,26.520312,22.960606,4.77669e-05
ngc6681_ejected,8.6,0.366964397,0.43148398,12.49751,16.333601,4.77551e-05
ngc6712_ejected,6.4,0.780707045,0.379273475,45.881655,41.785848,4.76071e-05
terzan5_ejected,4.9,0.539277476,0.662471594,8.152278,14.709965,4.75632e-05
ngc6287_ejected,8.2,0.418381189,0.395890505,18.988121,17.802866,4.7454e-05
ngc6553_ejected,4.1,0.278893621,0.441695336,7.4103748,7.5105808,4.73711e-05
ngc5946_ejected,11.9,0.349849084,0.225260839,30.953427,14.102685,4.70425e-05
ngc6981_ejected,16.2,0.938612363,0.810181419,16.372788,19.220092,4.69451e-05
ngc288_ejected,8.1,1.160865952,0.648811199,41.729851,41.383824,4.68899e-05
ngc2419_ejected,90.4,0.217125898,0.229701208,23.260708,16.842886,4.6751e-05
ngc6355_ejected,6.8,0.331742012,0.22359239,16.645893,16.870351,4.67369e-05
ngc6522_ejected,6.8,0.331742012,0.22359239,16.645893,16.870351,4.67369e-05
ngc6637_ejected,7.8,0.43568158,0.491258783,16.76618,14.260607,4.66899e-05
ngc6760_ejected,6.9,0.662559821,0.6924106,12.887505,16.89249,4.6563e-05
ngc6256_ejected,8.9,0.678644286,0.699978157,16.268723,15.898543,4.65246e-05
ngc5272_ejected,9.7,0.318655869,0.278553653,16.896386,15.255175,4.62616e-05
ngc6453_ejected,10.5,0.315508232,0.226616268,16.592859,18.760373,4.6162e-05
ngc6171_ejected,6.0,0.847788536,0.451157653,41.695102,40.78943,4.61561e-05
ngc6139_ejected,9.1,0.395646883,0.544225938,11.207949,13.409834,4.60639e-05
ngc2419_ejected,90.4,0.49583569,0.698134212,17.701062,24.499098,4.60191e-05
ngc5272_ejected,9.7,0.487665248,0.601764987,16.735038,12.257034,4.60048e-05
ngc6342_ejected,8.6,0.402806851,0.299554968,25.169338,17.227994,4.59745e-05
ngc2419_ejected,90.4,0.276565299,0.460040359,17.497067,18.963274,4.5962e-05
ngc6715_ejected,25.4,0.36718963,0.447320634,19.090985,19.169987,4.59369e-05
ngc5927_ejected,7.0,0.662559821,0.6924106,12.887505,16.89249,4.58979e-05
ngc5694_ejected,33.0,0.370215719,0.405171492,27.178038,19.147848,4.57969e-05
ngc6355_ejected,6.8,0.741173711,0.719053366,16.433925,14.48225,4.56686e-05
ngc6522_ejected,6.8,0.741173711,0.719053366,16.433925,14.48225,4.56686e-05
ngc6325_ejected,9.0,0.366964397,0.43148398,12.49751,16.333601,4.56327e-05
ngc6558_ejected,8.7,0.402806851,0.299554968,25.169338,17.227994,4.54461e-05
ngc6229_ejected,28.3,0.714705814,0.75826677,16.862087,21.020357,4.53123e-05
ngc6981_ejected,16.2,1.071294211,0.843496695,20.772656,13.33738,4.51779e-05
ngc6569_ejected,8.1,0.43568158,0.491258783,16.76618,14.260607,4.49606e-05
ngc5904_ejected,7.0,0.363344448,0.369357706,16.662661,13.036482,4.49469e-05
ngc2419_ejected,90.4,0.276853111,0.459206953,17.066361,19.280407,4.49088e-05
ngc5986_ejected,10.0,0.318655869,0.278553653,16.896386,15.255175,4.48737e-05
ngc6760_ejected,6.9,0.400500756,0.451824618,14.804564,13.750772,4.48482e-05
IC1276_ejected,8.9,0.598215457,0.583316411,22.357342,17.416874,4.48414e-05
ngc6528_ejected,7.0,0.511100676,0.633709722,12.350073,12.589135,4.47693e-05
ngc6144_ejected,9.8,0.515168926,0.227254973,29.901796,40.5,4.46984e-05
ngc5986_ejected,10.0,0.487665248,0.601764987,16.735038,12.257034,4.46246e-05
ngc6333_ejected,8.1,0.500980798,0.586441104,15.507854,13.88541,4.45866e-05
ngc6624_ejected,7.4,0.464700219,0.544793204,13.102396,15.75204,4.45335e-05
Liller1_ejected,10.2,0.576818575,0.577894289,14.172926,26.715963,4.44275e-05
ngc7089_ejected,11.1,0.586046794,0.673474393,16.19965,14.235061,4.43466e-05
ngc5634_ejected,24.6,0.490991241,0.649324193,14.61622,18.265041,4.42638e-05
ngc5927_ejected,7.0,0.400500756,0.451824618,14.804564,13.750772,4.42075e-05
ngc6401_ejected,7.2,0.618120386,0.634052108,16.452071,16.535461,4.40638e-05
ngc6287_ejected,8.2,0.500980798,0.586441104,15.507854,13.88541,4.40429e-05
ngc6652_ejected,9.0,0.402806851,0.299554968,25.169338,17.227994,4.39312e-05
pal_6_ejected,6.2,0.267220834,0.33120609,11.698222,7.9403597,4.39104e-05
ngc6540_ejected,3.4,0.916974201,0.757106726,13.656266,14.446475,4.38734e-05
ngc5897_ejected,12.4,1.376579318,0.802390983,28.978934,29.762819,4.37538e-05
ngc1904_ejected,12.2,0.260448325,0.172982009,16.687096,13.28838,4.37164e-05
ngc6981_ejected,16.2,1.27422904,0.848140736,16.255221,25.634044,4.35866e-05
ngc7089_ejected,11.1,0.754939974,0.664813856,17.086154,29.026683,4.35299e-05
IC1276_ejected,8.9,1.043896728,0.581288455,48.597101,40.5,4.35124e-05
terzan6_ejected,7.1,0.528009989,0.135455114,42.195634,32.774077,4.33469e-05
ngc1261_ejected,15.2,0.366984847,0.386588849,19.201902,17.210647,4.31994e-05
ngc6496_ejected,10.9,0.32818922,0.316013866,15.093955,16.805869,4.31465e-05
ngc5897_ejected,12.4,4.072126896,0.961684721,18.432278,19.640617,4.31443e-05
ngc7089_ejected,11.1,0.333084232,0.366516137,13.430227,16.468264,4.31129e-05
pal_6_ejected,6.2,0.261231673,0.310152409,7.8348334,11.817474,4.31075e-05
ngc3201_ejected,4.9,1.23691988,0.829935429,14.873219,16.385914,4.30359e-05
ngc6624_ejected,7.4,0.331742012,0.22359239,16.645893,16.870351,4.29474e-05
pal_6_ejected,6.2,0.489869763,0.728077247,7.8131676,7.6273686,4.26054e-05
ngc6779_ejected,9.7,0.722953811,0.575509242,28.603241,25.376379,4.25192e-05
ngc6712_ejected,6.4,0.650523936,0.444190517,29.190556,27.381451,4.23836e-05
ngc6453_ejected,10.5,0.243378409,0.166932697,13.648797,12.176393,4.23379e-05
ngc6333_ejected,8.1,1.797287292,0.906353478,13.617738,16.57234,4.22757e-05
ngc6229_ejected,28.3,1.366476548,0.911122921,14.733395,13.193553,4.2261e-05
ngc6642_ejected,7.3,0.528009989,0.135455114,42.195634,32.774077,4.21593e-05
ngc6723_ejected,8.2,0.967632476,0.778055212,20.956105,14.644973,4.21359e-05
ngc6284_ejected,13.8,0.396803516,0.577871822,11.671123,13.182355,4.20732e-05
ngc6624_ejected,7.4,0.741173711,0.719053366,16.433925,14.48225,4.19658e-05
